transaction_id,date,transaction_type,amount,is_inflow,payment_method,status,reference_number,description,category
-1368.0,2019-05-09,,83666.46,0.0,,,-823880.0,,
-1369.0,2019-05-09,,44454.27,0.0,,,-909930.0,,
-1370.0,2019-05-09,,76734.71,0.0,,,-309700.0,,
-1371.0,2019-05-10,,42226.1,1.0,,,-812989.0,,
-1372.0,2019-05-10,,22134.73,0.0,,,-275161.0,,
-1373.0,2019-05-10,,41626.43,0.0,,,-689356.0,,
-1374.0,2019-05-10,,62504.87,0.0,,,-226672.0,,
-1375.0,2019-05-10,,21456.62,0.0,,,-115722.0,,
-1376.0,2019-05-11,,31692.4,1.0,,,-330787.0,,
-1377.0,2019-05-11,,65830.37,0.0,,,-146073.0,,
-1378.0,2019-05-11,,88557.46,1.0,,,-623843.0,,
-1379.0,2019-05-11,,71281.86,0.0,,,-199346.0,,
-1380.0,2019-05-11,,98143.45,1.0,,,-283847.0,,
-1381.0,2019-05-11,,97804.35,0.0,,,-118506.0,,
-1382.0,2019-05-11,,38298.9,0.0,,,-838857.0,,
-1383.0,2019-05-11,,23337.33,0.0,,,-347879.0,,
-1384.0,2019-05-11,,75748.85,0.0,,,-244237.0,,
-1385.0,2019-05-11,,49922.78,0.0,,,-314313.0,,
-1386.0,2019-05-11,,23882.59,0.0,,,-444656.0,,
-1387.0,2019-05-11,,27884.83,1.0,,,-779525.0,,
-1388.0,2019-05-11,,75080.04,0.0,,,-354016.0,,
-1389.0,2019-05-11,,53977.24,0.0,,,-500016.0,,
-1390.0,2019-05-11,,18436.19,1.0,,,-173384.0,,
-1391.0,2019-05-12,,63473.26,0.0,,,-196216.0,,
-1392.0,2019-05-12,,59303.8,0.0,,,-181961.0,,
-1393.0,2019-05-12,,72526.41,0.0,,,-307131.0,,
-1394.0,2019-05-12,,42459.28,0.0,,,-399214.0,,
-1395.0,2019-05-12,,96775.81,0.0,,,-183902.0,,
-1396.0,2019-05-13,,37833.98,0.0,,,-629837.0,,
-1397.0,2019-05-13,,76056.41,0.0,,,-548158.0,,
-1398.0,2019-05-13,,75909.95,0.0,,,-260221.0,,
-1399.0,2019-05-13,,25803.44,0.0,,,-396983.0,,
-1400.0,2019-05-13,,56258.0,0.0,,,-243294.0,,
-1401.0,2019-05-13,,19652.0,0.0,,,-625021.0,,
-1402.0,2019-05-13,,49196.23,1.0,,,-491270.0,,
-1403.0,2019-05-13,,49006.16,0.0,,,-140712.0,,
-1404.0,2019-05-13,,38544.12,0.0,,,-900011.0,,
-1405.0,2019-05-13,,95713.98,0.0,,,-612357.0,,
-1406.0,2019-05-13,,69675.9,1.0,,,-358779.0,,
-1407.0,2019-05-14,,3547.31,0.0,,,-798011.0,,
-1408.0,2019-05-14,,26206.94,0.0,,,-359433.0,,
-1409.0,2019-05-14,,1332.51,0.0,,,-840367.0,,
-1410.0,2019-05-14,,51901.85,0.0,,,-970055.0,,
-1411.0,2019-05-14,,25361.84,0.0,,,-790472.0,,
-1412.0,2019-05-14,,58649.37,1.0,,,-767083.0,,
-1413.0,2019-05-14,,81441.38,0.0,,,-517302.0,,
-1414.0,2019-05-14,,741.39,0.0,,,-201576.0,,
-1415.0,2019-05-14,,77396.99,1.0,,,-786315.0,,
-1416.0,2019-05-14,,73330.92,0.0,,,-295454.0,,
-1417.0,2019-05-14,,19882.25,0.0,,,-572552.0,,
-1418.0,2019-05-14,,18645.24,1.0,,,-371950.0,,
-1419.0,2019-05-15,,62721.05,0.0,,,-274195.0,,
-1420.0,2019-05-15,,29383.25,1.0,,,-167384.0,,
-1421.0,2019-05-15,,3063.7,0.0,,,-805486.0,,
-1422.0,2019-05-15,,1049.71,0.0,,,-710738.0,,
-1423.0,2019-05-15,,9774.5,0.0,,,-732275.0,,
-1424.0,2019-05-15,,93219.63,0.0,,,-550314.0,,
-1425.0,2019-05-15,,37141.43,0.0,,,-478756.0,,
-1426.0,2019-05-15,,37905.73,1.0,,,-945435.0,,
-1427.0,2019-05-15,,408.16,1.0,,,-731147.0,,
-1428.0,2019-05-15,,86913.63,0.0,,,-573870.0,,
-1429.0,2019-05-15,,51539.91,0.0,,,-952092.0,,
-1430.0,2019-05-15,,1761.37,0.0,,,-441337.0,,
-1431.0,2019-05-16,,60715.63,1.0,,,-465254.0,,
-1432.0,2019-05-16,,93914.57,0.0,,,-503553.0,,
-1433.0,2019-05-16,,60756.66,0.0,,,-922987.0,,
-1434.0,2019-05-16,,12873.35,0.0,,,-675402.0,,
-1435.0,2019-05-16,,16888.48,0.0,,,-794830.0,,
-1436.0,2019-05-16,,24411.26,0.0,,,-556018.0,,
-1437.0,2019-05-16,,16107.5,0.0,,,-331081.0,,
-1438.0,2019-05-16,,66626.67,0.0,,,-764323.0,,
-1439.0,2019-05-17,,79574.49,0.0,,,-903562.0,,
-1440.0,2019-05-17,,64434.26,1.0,,,-773292.0,,
-1441.0,2019-05-17,,80863.9,0.0,,,-405110.0,,
-1442.0,2019-05-17,,11227.11,0.0,,,-880788.0,,
-1443.0,2019-05-17,,57326.62,0.0,,,-704941.0,,
-1444.0,2019-05-17,,31148.81,0.0,,,-988268.0,,
-1445.0,2019-05-18,,32032.33,0.0,,,-795984.0,,
-1446.0,2019-05-18,,10747.93,1.0,,,-431272.0,,
-1447.0,2019-05-18,,81633.18,0.0,,,-813011.0,,
-1448.0,2019-05-18,,14827.79,0.0,,,-797670.0,,
-1449.0,2019-05-18,,59928.14,0.0,,,-229461.0,,
-1450.0,2019-05-18,,99685.18,0.0,,,-968941.0,,
-1451.0,2019-05-18,,49553.05,1.0,,,-260119.0,,
-1452.0,2019-05-18,,84822.19,0.0,,,-998397.0,,
-1453.0,2019-05-18,,72766.81,0.0,,,-674559.0,,
-1454.0,2019-05-18,,33807.27,0.0,,,-510059.0,,
-1455.0,2019-05-18,,52831.66,0.0,,,-304568.0,,
-1456.0,2019-05-19,,13176.98,0.0,,,-418844.0,,
-1457.0,2019-05-19,,65497.94,0.0,,,-829762.0,,
-1458.0,2019-05-19,,29179.05,0.0,,,-943430.0,,
-1459.0,2019-05-19,,73558.36,1.0,,,-997729.0,,
-1460.0,2019-05-19,,67863.95,0.0,,,-812449.0,,
-1461.0,2019-05-19,,92605.94,0.0,,,-288358.0,,
-1462.0,2019-05-20,,98029.65,0.0,,,-255785.0,,
-1463.0,2019-05-20,,24575.6,0.0,,,-612361.0,,
-1464.0,2019-05-20,,68829.61,0.0,,,-933958.0,,
-1465.0,2019-05-20,,77795.31,1.0,,,-784925.0,,
-1466.0,2019-05-20,,36795.57,0.0,,,-227980.0,,
-1467.0,2019-05-20,,64176.79,0.0,,,-715357.0,,
-1468.0,2019-05-21,,69403.21,0.0,,,-502611.0,,
-1469.0,2019-05-21,,99995.42,1.0,,,-231319.0,,
-1470.0,2019-05-21,,32590.37,0.0,,,-952353.0,,
-1471.0,2019-05-21,,39440.27,0.0,,,-167037.0,,
-1472.0,2019-05-21,,75375.47,0.0,,,-728204.0,,
-1473.0,2019-05-21,,631.87,0.0,,,-141044.0,,
-1474.0,2019-05-21,,57550.59,0.0,,,-369232.0,,
-1475.0,2019-05-21,,8552.57,0.0,,,-481219.0,,
-1476.0,2019-05-21,,42362.83,1.0,,,-148408.0,,
-1477.0,2019-05-22,,53456.83,0.0,,,-828866.0,,
-1478.0,2019-05-22,,52314.36,0.0,,,-635392.0,,
-1479.0,2019-05-22,,68824.24,1.0,,,-297209.0,,
-1480.0,2019-05-22,,30040.95,0.0,,,-678888.0,,
-1481.0,2019-05-22,,59219.14,0.0,,,-752542.0,,
-1482.0,2019-05-22,,7528.53,0.0,,,-781332.0,,
-1483.0,2019-05-22,,40065.93,0.0,,,-546004.0,,
-1484.0,2019-05-22,,53636.84,0.0,,,-830650.0,,
-1485.0,2019-05-22,,71473.05,0.0,,,-272011.0,,
-1486.0,2019-05-22,,82174.62,0.0,,,-127168.0,,
-1487.0,2019-05-22,,7844.71,0.0,,,-817204.0,,
-1488.0,2019-05-22,,6689.34,0.0,,,-915866.0,,
-1489.0,2019-05-22,,14718.33,0.0,,,-202704.0,,
-1490.0,2019-05-22,,97950.57,0.0,,,-920755.0,,
-1491.0,2019-05-22,,17655.56,0.0,,,-200181.0,,
-1492.0,2019-05-23,,86553.3,0.0,,,-203878.0,,
-1493.0,2019-05-23,,17157.67,1.0,,,-945241.0,,
-1494.0,2019-05-23,,47738.5,0.0,,,-820013.0,,
-1495.0,2019-05-23,,65790.54,0.0,,,-871146.0,,
-1496.0,2019-05-23,,5381.18,0.0,,,-738271.0,,
-1497.0,2019-05-23,,70708.0,0.0,,,-937255.0,,
-1498.0,2019-05-23,,50272.7,0.0,,,-853367.0,,
-1499.0,2019-05-23,,30588.22,0.0,,,-908010.0,,
-1500.0,2019-05-23,,84540.04,0.0,,,-351696.0,,
-1501.0,2019-05-23,,16594.8,1.0,,,-399736.0,,
-1502.0,2019-05-23,,80853.86,1.0,,,-633392.0,,
-1503.0,2019-05-23,,48017.63,0.0,,,-230748.0,,
-1504.0,2019-05-23,,1488.64,0.0,,,-545622.0,,
-1505.0,2019-05-23,,24498.2,0.0,,,-736877.0,,
-1506.0,2019-05-24,,67484.76,0.0,,,-178771.0,,
-1507.0,2019-05-24,,83956.95,0.0,,,-543256.0,,
-1508.0,2019-05-24,,37971.57,0.0,,,-812049.0,,
-1509.0,2019-05-24,,83189.47,0.0,,,-606592.0,,
-1510.0,2019-05-24,,26548.6,1.0,,,-328026.0,,
-1511.0,2019-05-24,,92917.99,0.0,,,-747756.0,,
-1512.0,2019-05-24,,5843.92,1.0,,,-444511.0,,
-1513.0,2019-05-25,,10805.69,0.0,,,-471754.0,,
-1514.0,2019-05-25,,10223.64,0.0,,,-654797.0,,
-1515.0,2019-05-25,,41130.83,0.0,,,-906824.0,,
-1516.0,2019-05-25,,22686.91,1.0,,,-482201.0,,
-1517.0,2019-05-25,,89230.12,0.0,,,-559876.0,,
-1518.0,2019-05-25,,16267.25,0.0,,,-476687.0,,
-1519.0,2019-05-25,,11155.5,0.0,,,-513711.0,,
-1520.0,2019-05-25,,74418.01,1.0,,,-308658.0,,
-1521.0,2019-05-25,,95973.92,0.0,,,-612824.0,,
-1522.0,2019-05-25,,80002.03,0.0,,,-626236.0,,
-1523.0,2019-05-26,,11062.31,0.0,,,-263097.0,,
-1524.0,2019-05-26,,50050.09,0.0,,,-970145.0,,
-1525.0,2019-05-26,,43023.54,0.0,,,-603518.0,,
-1526.0,2019-05-26,,28294.11,0.0,,,-747614.0,,
-1527.0,2019-05-26,,72951.93,0.0,,,-903972.0,,
-1528.0,2019-05-26,,86430.26,0.0,,,-596912.0,,
-1529.0,2019-05-26,,70144.38,0.0,,,-297833.0,,
-1530.0,2019-05-27,,12134.07,1.0,,,-301512.0,,
-1531.0,2019-05-27,,42687.67,0.0,,,-153430.0,,
-1532.0,2019-05-27,,40788.99,0.0,,,-452508.0,,
-1533.0,2019-05-27,,47971.6,0.0,,,-154164.0,,
-1534.0,2019-05-27,,11094.49,0.0,,,-846151.0,,
-1535.0,2019-05-27,,24772.17,1.0,,,-100561.0,,
-1536.0,2019-05-27,,66077.03,0.0,,,-594988.0,,
-1537.0,2019-05-27,,90857.35,0.0,,,-364516.0,,
-1538.0,2019-05-28,,33494.79,0.0,,,-114325.0,,
-1539.0,2019-05-28,,33188.05,0.0,,,-734088.0,,
-1540.0,2019-05-28,,23901.4,0.0,,,-502704.0,,
-1541.0,2019-05-28,,88730.66,0.0,,,-143032.0,,
-1542.0,2019-05-28,,19373.46,0.0,,,-673129.0,,
-1543.0,2019-05-28,,30217.49,0.0,,,-855781.0,,
-1544.0,2019-05-28,,4476.73,0.0,,,-846169.0,,
-1545.0,2019-05-28,,89169.51,0.0,,,-570267.0,,
-1546.0,2019-05-28,,91093.83,0.0,,,-649205.0,,
-1547.0,2019-05-28,,16776.82,0.0,,,-147652.0,,
-1548.0,2019-05-29,,74097.45,1.0,,,-658335.0,,
-1549.0,2019-05-29,,16635.27,0.0,,,-917230.0,,
-1550.0,2019-05-29,,40144.81,0.0,,,-103775.0,,
-1551.0,2019-05-29,,57232.61,0.0,,,-577564.0,,
-1552.0,2019-05-29,,30410.68,0.0,,,-381558.0,,
-1553.0,2019-05-29,,17193.8,1.0,,,-406019.0,,
-1554.0,2019-05-29,,63997.57,0.0,,,-929026.0,,
-1555.0,2019-05-29,,64277.07,0.0,,,-221828.0,,
-1556.0,2019-05-30,,34811.44,0.0,,,-187289.0,,
-1557.0,2019-05-30,,72235.75,1.0,,,-440404.0,,
-1558.0,2019-05-30,,62632.93,1.0,,,-865960.0,,
-1559.0,2019-05-30,,17755.85,1.0,,,-915987.0,,
-1560.0,2019-05-30,,72287.96,1.0,,,-765117.0,,
-1561.0,2019-05-30,,81703.02,0.0,,,-313824.0,,
-1562.0,2019-05-30,,15648.58,0.0,,,-255539.0,,
-1563.0,2019-05-30,,9459.74,0.0,,,-955216.0,,
-1564.0,2019-05-30,,18967.11,0.0,,,-395744.0,,
-1565.0,2019-05-30,,31085.01,0.0,,,-737347.0,,
-1566.0,2019-05-30,,7038.47,0.0,,,-577127.0,,
-1567.0,2019-05-30,,10113.36,0.0,,,-886897.0,,
-1568.0,2019-05-30,,60369.02,1.0,,,-215380.0,,
-1569.0,2019-05-30,,76368.23,1.0,,,-907526.0,,
-1570.0,2019-05-30,,26838.88,0.0,,,-930116.0,,
-1571.0,2019-05-31,,73639.54,0.0,,,-245993.0,,
-1572.0,2019-05-31,,75991.21,0.0,,,-447871.0,,
-1573.0,2019-05-31,,15535.88,1.0,,,-380448.0,,
-1574.0,2019-05-31,,2218.67,1.0,,,-411152.0,,
-1575.0,2019-05-31,,51203.09,1.0,,,-335208.0,,
-1576.0,2019-05-31,,22744.85,1.0,,,-787199.0,,
-1577.0,2019-05-31,,22665.85,1.0,,,-277795.0,,
-1578.0,2019-05-31,,22529.79,0.0,,,-745604.0,,
-1579.0,2019-05-31,,11923.26,0.0,,,-258442.0,,
-1580.0,2019-05-31,,42919.98,0.0,,,-812437.0,,
-1581.0,2019-05-31,,15106.98,0.0,,,-465308.0,,
-1582.0,2019-05-31,,27182.22,0.0,,,-950100.0,,
-1583.0,2019-05-31,,78906.73,0.0,,,-254958.0,,
-1584.0,2019-06-01,,72162.21,0.0,,,-705912.0,,
-1585.0,2019-06-01,,95962.57,0.0,,,-438746.0,,
-1586.0,2019-06-01,,18269.05,1.0,,,-618213.0,,
-1587.0,2019-06-01,,48180.73,1.0,,,-449663.0,,
-1588.0,2019-06-01,,80233.88,0.0,,,-676023.0,,
-1589.0,2019-06-01,,53920.85,0.0,,,-961304.0,,
-1590.0,2019-06-01,,38524.26,0.0,,,-705947.0,,
-1591.0,2019-06-01,,70339.02,0.0,,,-313154.0,,
-1592.0,2019-06-01,,36303.6,0.0,,,-162471.0,,
-1593.0,2019-06-01,,36149.77,0.0,,,-251141.0,,
-1594.0,2019-06-01,,24325.49,0.0,,,-244495.0,,
-1595.0,2019-06-01,,96208.99,0.0,,,-127626.0,,
-1596.0,2019-06-02,,5502.93,0.0,,,-599988.0,,
-1597.0,2019-06-02,,3115.55,0.0,,,-356949.0,,
-1598.0,2019-06-02,,1346.52,1.0,,,-592584.0,,
-1599.0,2019-06-02,,74835.9,0.0,,,-857656.0,,
-1600.0,2019-06-02,,44452.97,1.0,,,-263459.0,,
-1601.0,2019-06-02,,88127.6,1.0,,,-627743.0,,
-1602.0,2019-06-02,,1185.67,1.0,,,-845964.0,,
-1603.0,2019-06-02,,91923.11,0.0,,,-338356.0,,
-1604.0,2019-06-02,,93151.88,0.0,,,-495900.0,,
-1605.0,2019-06-02,,74339.16,1.0,,,-329540.0,,
-1606.0,2019-06-03,,82268.25,0.0,,,-956223.0,,
-1607.0,2019-06-03,,47793.88,1.0,,,-157327.0,,
-1608.0,2019-06-03,,64700.05,0.0,,,-209471.0,,
-1609.0,2019-06-03,,36333.89,0.0,,,-395915.0,,
-1610.0,2019-06-03,,54202.63,0.0,,,-111510.0,,
-1611.0,2019-06-03,,18855.61,0.0,,,-382243.0,,
-1612.0,2019-06-03,,97668.65,0.0,,,-928611.0,,
-1613.0,2019-06-04,,4900.09,0.0,,,-473973.0,,
-1614.0,2019-06-04,,95878.03,0.0,,,-888363.0,,
-1615.0,2019-06-04,,72596.24,0.0,,,-527070.0,,
-1616.0,2019-06-04,,50267.49,0.0,,,-934739.0,,
-1617.0,2019-06-04,,47747.61,1.0,,,-258898.0,,
-1618.0,2019-06-05,,88531.87,0.0,,,-946699.0,,
-1619.0,2019-06-05,,76905.69,0.0,,,-864118.0,,
-1620.0,2019-06-05,,44803.27,0.0,,,-477819.0,,
-1621.0,2019-06-05,,4097.29,1.0,,,-740037.0,,
-1622.0,2019-06-05,,95805.76,0.0,,,-943816.0,,
-1623.0,2019-06-05,,14347.99,0.0,,,-623147.0,,
-1624.0,2019-06-06,,31440.5,0.0,,,-393724.0,,
-1625.0,2019-06-06,,35401.51,0.0,,,-909438.0,,
-1626.0,2019-06-06,,25868.62,0.0,,,-781880.0,,
-1627.0,2019-06-06,,93988.96,0.0,,,-481128.0,,
-1628.0,2019-06-06,,40153.83,0.0,,,-484546.0,,
-1629.0,2019-06-06,,37430.94,1.0,,,-375594.0,,
-1630.0,2019-06-06,,62099.31,1.0,,,-961127.0,,
-1631.0,2019-06-06,,15540.77,0.0,,,-265890.0,,
-1632.0,2019-06-06,,85397.54,0.0,,,-801655.0,,
-1633.0,2019-06-06,,34958.9,0.0,,,-214419.0,,
-1634.0,2019-06-06,,18109.31,0.0,,,-309160.0,,
-1635.0,2019-06-06,,32939.19,0.0,,,-609917.0,,
-1636.0,2019-06-07,,11521.21,0.0,,,-263306.0,,
-1637.0,2019-06-07,,14636.83,0.0,,,-132844.0,,
-1638.0,2019-06-07,,6333.79,0.0,,,-323787.0,,
-1639.0,2019-06-07,,21228.14,1.0,,,-364315.0,,
-1640.0,2019-06-07,,8450.77,0.0,,,-185678.0,,
-1641.0,2019-06-07,,87390.21,0.0,,,-324505.0,,
-1642.0,2019-06-07,,18489.42,1.0,,,-458633.0,,
-1643.0,2019-06-07,,16536.87,0.0,,,-598597.0,,
-1644.0,2019-06-07,,96562.42,1.0,,,-698020.0,,
-1645.0,2019-06-07,,82319.27,0.0,,,-181588.0,,
-1646.0,2019-06-07,,32440.88,0.0,,,-580938.0,,
-1647.0,2019-06-07,,49994.62,0.0,,,-526127.0,,
-1648.0,2019-06-08,,72256.38,0.0,,,-571155.0,,
-1649.0,2019-06-08,,3744.95,0.0,,,-672612.0,,
-1650.0,2019-06-08,,60134.24,0.0,,,-300444.0,,
-1651.0,2019-06-08,,37088.62,0.0,,,-421876.0,,
-1652.0,2019-06-08,,69961.78,0.0,,,-468814.0,,
-1653.0,2019-06-08,,82835.77,1.0,,,-218887.0,,
-1654.0,2019-06-08,,45936.47,0.0,,,-723789.0,,
-1655.0,2019-06-08,,54322.01,1.0,,,-821997.0,,
-1656.0,2019-06-08,,63447.31,0.0,,,-945089.0,,
-1657.0,2019-06-08,,9054.83,1.0,,,-208711.0,,
-1658.0,2019-06-08,,75019.37,0.0,,,-764299.0,,
-1659.0,2019-06-08,,50385.82,1.0,,,-322162.0,,
-1660.0,2019-06-08,,77710.34,0.0,,,-305059.0,,
-1661.0,2019-06-09,,35126.31,0.0,,,-838024.0,,
-1662.0,2019-06-09,,859.75,0.0,,,-397380.0,,
-1663.0,2019-06-09,,87972.76,0.0,,,-806007.0,,
-1664.0,2019-06-09,,515.34,1.0,,,-127521.0,,
-1665.0,2019-06-09,,79071.96,0.0,,,-451367.0,,
-1666.0,2019-06-09,,95920.14,1.0,,,-510373.0,,
-1667.0,2019-06-10,,64478.99,1.0,,,-235130.0,,
-1668.0,2019-06-10,,97737.83,0.0,,,-642404.0,,
-1669.0,2019-06-10,,43796.42,0.0,,,-224122.0,,
-1670.0,2019-06-10,,84318.77,0.0,,,-438065.0,,
-1671.0,2019-06-10,,9416.12,1.0,,,-759443.0,,
-1672.0,2019-06-10,,2879.05,0.0,,,-500980.0,,
-1673.0,2019-06-10,,74259.73,0.0,,,-762177.0,,
-1674.0,2019-06-10,,18736.86,0.0,,,-661425.0,,
-1675.0,2019-06-10,,72658.63,1.0,,,-154262.0,,
-1676.0,2019-06-10,,8388.04,0.0,,,-707497.0,,
-1677.0,2019-06-10,,11182.06,0.0,,,-248725.0,,
-1678.0,2019-06-10,,26273.27,0.0,,,-618253.0,,
-1679.0,2019-06-10,,91280.64,0.0,,,-614889.0,,
-1680.0,2019-06-10,,41433.14,0.0,,,-820724.0,,
-1681.0,2019-06-11,,88982.38,0.0,,,-413267.0,,
-1682.0,2019-06-11,,90373.45,0.0,,,-222900.0,,
-1683.0,2019-06-11,,99374.58,0.0,,,-673028.0,,
-1684.0,2019-06-11,,15922.99,0.0,,,-735553.0,,
-1685.0,2019-06-11,,53641.82,0.0,,,-326813.0,,
-1686.0,2019-06-11,,11567.37,0.0,,,-245295.0,,
-1687.0,2019-06-11,,8435.93,0.0,,,-604967.0,,
-1688.0,2019-06-11,,95327.61,0.0,,,-408617.0,,
-1689.0,2019-06-11,,74544.93,0.0,,,-519369.0,,
-1690.0,2019-06-11,,25084.31,0.0,,,-207892.0,,
-1691.0,2019-06-11,,16648.75,0.0,,,-567830.0,,
-1692.0,2019-06-12,,74733.22,0.0,,,-736795.0,,
-1693.0,2019-06-12,,42988.37,0.0,,,-763432.0,,
-1694.0,2019-06-12,,44995.4,1.0,,,-715377.0,,
-1695.0,2019-06-12,,29418.01,0.0,,,-131394.0,,
-1696.0,2019-06-12,,18072.43,0.0,,,-475122.0,,
-1697.0,2019-06-12,,7356.77,0.0,,,-917380.0,,
-1698.0,2019-06-12,,12318.13,0.0,,,-444844.0,,
-1699.0,2019-06-12,,46591.13,0.0,,,-169452.0,,
-1700.0,2019-06-12,,28433.06,0.0,,,-207919.0,,
-1701.0,2019-06-12,,71654.94,0.0,,,-542237.0,,
-1702.0,2019-06-12,,31846.55,0.0,,,-152072.0,,
-1703.0,2019-06-12,,49915.23,0.0,,,-230120.0,,
-1704.0,2019-06-12,,17196.86,0.0,,,-347906.0,,
-1705.0,2019-06-12,,28575.19,0.0,,,-398179.0,,
-1706.0,2019-06-13,,3797.12,0.0,,,-453778.0,,
-1707.0,2019-06-13,,7038.47,0.0,,,-415619.0,,
-1708.0,2019-06-13,,31787.25,0.0,,,-683480.0,,
-1709.0,2019-06-13,,49432.48,1.0,,,-830288.0,,
-1710.0,2019-06-13,,49384.33,0.0,,,-207734.0,,
-1711.0,2019-06-13,,22479.03,1.0,,,-438542.0,,
-1712.0,2019-06-13,,22711.49,0.0,,,-951739.0,,
-1713.0,2019-06-13,,81633.15,0.0,,,-155040.0,,
-1714.0,2019-06-13,,88343.6,1.0,,,-419071.0,,
-1715.0,2019-06-13,,26446.34,0.0,,,-832603.0,,
-1716.0,2019-06-13,,92493.35,0.0,,,-232423.0,,
-1717.0,2019-06-14,,75328.18,1.0,,,-228317.0,,
-1718.0,2019-06-14,,57830.68,0.0,,,-910175.0,,
-1719.0,2019-06-14,,22660.47,0.0,,,-186816.0,,
-1720.0,2019-06-14,,55895.67,0.0,,,-181806.0,,
-1721.0,2019-06-14,,97179.34,1.0,,,-803069.0,,
-1722.0,2019-06-14,,46868.22,1.0,,,-209612.0,,
-1723.0,2019-06-14,,20945.28,0.0,,,-428580.0,,
-1724.0,2019-06-15,,65563.4,0.0,,,-329412.0,,
-1725.0,2019-06-15,,38619.02,0.0,,,-312882.0,,
-1726.0,2019-06-15,,18876.55,0.0,,,-819602.0,,
-1727.0,2019-06-15,,95154.31,0.0,,,-583345.0,,
-1728.0,2019-06-15,,74528.1,0.0,,,-296114.0,,
-1729.0,2019-06-15,,2955.77,0.0,,,-378479.0,,
-1730.0,2019-06-15,,92700.08,0.0,,,-322367.0,,
-1731.0,2019-06-15,,39753.11,1.0,,,-155739.0,,
-1732.0,2019-06-15,,27331.63,0.0,,,-501103.0,,
-1733.0,2019-06-15,,19473.77,0.0,,,-722905.0,,
-1734.0,2019-06-15,,53003.32,0.0,,,-214488.0,,
-1735.0,2019-06-15,,64669.85,0.0,,,-155718.0,,
-1736.0,2019-06-16,,26691.21,0.0,,,-388840.0,,
-1737.0,2019-06-16,,88271.77,1.0,,,-206225.0,,
-1738.0,2019-06-16,,73419.04,0.0,,,-279337.0,,
-1739.0,2019-06-16,,34828.55,0.0,,,-869531.0,,
-1740.0,2019-06-16,,9514.83,0.0,,,-874992.0,,
-1741.0,2019-06-16,,85271.14,0.0,,,-814544.0,,
-1742.0,2019-06-16,,16747.88,0.0,,,-113353.0,,
-1743.0,2019-06-16,,42849.46,1.0,,,-180716.0,,
-1744.0,2019-06-16,,67952.37,1.0,,,-596846.0,,
-1745.0,2019-06-16,,48881.9,0.0,,,-147371.0,,
-1746.0,2019-06-16,,56769.95,0.0,,,-627587.0,,
-1747.0,2019-06-16,,75523.75,0.0,,,-942942.0,,
-1748.0,2019-06-16,,45316.37,0.0,,,-795634.0,,
-1749.0,2019-06-16,,25428.33,0.0,,,-415761.0,,
-1750.0,2019-06-17,,77475.18,0.0,,,-383049.0,,
-1751.0,2019-06-17,,14875.25,1.0,,,-248513.0,,
-1752.0,2019-06-17,,49833.44,0.0,,,-829605.0,,
-1753.0,2019-06-17,,36006.05,0.0,,,-769760.0,,
-1754.0,2019-06-17,,96548.76,0.0,,,-283450.0,,
-1755.0,2019-06-17,,91041.7,0.0,,,-717766.0,,
-1756.0,2019-06-17,,94532.12,0.0,,,-143096.0,,
-1757.0,2019-06-17,,83433.74,0.0,,,-694188.0,,
-1758.0,2019-06-17,,28912.01,1.0,,,-254278.0,,
-1759.0,2019-06-17,,68124.21,0.0,,,-685253.0,,
-1760.0,2019-06-17,,30434.2,0.0,,,-116349.0,,
-1761.0,2019-06-17,,4191.21,0.0,,,-155777.0,,
-1762.0,2019-06-17,,30651.57,1.0,,,-974627.0,,
-1763.0,2019-06-18,,25218.2,0.0,,,-797644.0,,
-1764.0,2019-06-18,,95373.16,0.0,,,-306283.0,,
-1765.0,2019-06-18,,58563.96,0.0,,,-133697.0,,
-1766.0,2019-06-18,,93300.18,0.0,,,-518500.0,,
-1767.0,2019-06-18,,89314.06,0.0,,,-281720.0,,
-1768.0,2019-06-19,,87605.65,0.0,,,-904950.0,,
-1769.0,2019-06-19,,25077.04,1.0,,,-415686.0,,
-1770.0,2019-06-19,,8651.23,0.0,,,-292279.0,,
-1771.0,2019-06-19,,78262.33,1.0,,,-652150.0,,
-1772.0,2019-06-19,,69443.93,0.0,,,-471399.0,,
-1773.0,2019-06-19,,46708.6,1.0,,,-686058.0,,
-1774.0,2019-06-19,,95753.43,1.0,,,-745092.0,,
-1775.0,2019-06-19,,78684.54,0.0,,,-233457.0,,
-1776.0,2019-06-19,,5448.25,1.0,,,-802629.0,,
-1777.0,2019-06-19,,46334.5,0.0,,,-188771.0,,
-1778.0,2019-06-19,,27090.47,0.0,,,-202130.0,,
-1779.0,2019-06-19,,56587.8,0.0,,,-876442.0,,
-1780.0,2019-06-19,,70187.11,0.0,,,-876390.0,,
-1781.0,2019-06-19,,13726.63,0.0,,,-425992.0,,
-1782.0,2019-06-19,,80581.12,0.0,,,-170403.0,,
-1783.0,2019-06-20,,60418.69,0.0,,,-359214.0,,
-1784.0,2019-06-20,,10450.34,1.0,,,-509693.0,,
-1785.0,2019-06-20,,92611.84,0.0,,,-292984.0,,
-1786.0,2019-06-20,,84187.91,0.0,,,-814416.0,,
-1787.0,2019-06-20,,85945.46,0.0,,,-253350.0,,
-1788.0,2019-06-20,,18562.3,0.0,,,-877691.0,,
-1789.0,2019-06-20,,47668.22,0.0,,,-204878.0,,
-1790.0,2019-06-21,,66803.2,1.0,,,-938708.0,,
